post_id,cmt_id,comment
8,post_8_cmt_9,Nước sông tô lịch đem so sánh với đại dương.. hết conten r hả thằng ad
8,post_8_cmt_10,Quang Hải có bóng và anh Bảy đã bắt đầu chạy chỗ
8,post_8_cmt_11,Đá như lợn lúc nào tâm bốc quá đà lại nghĩ mình là ngôi sao chán
8,post_8_cmt_12,"Ngày mai lận,hôm nay chưa có Update"
8,post_8_cmt_13,CHứ làm vậy để chi
8,post_8_cmt_14,Quang Hải có bóng và anh Bảy đã bắt đầu chạy chỗ Khánh Huyền - Chuyên nhận order và vận chuyển hàng hóa Việt <-> Trung.
8,post_8_cmt_15,"Hải chuyền anh hải ơi ..... hải .............Chịu ko hiểu tiếng Thông cảm !!! Đường lên Đỉnh - Bạn liệu đã am hiểu Segg, đọc thử xem."
9,post_9_cmt_1,"Chi tiết tại

https://vtv.vn/xa-hoi/3-hoc-sinh-bi-dien-giat-khi-dieu-vuong-day-dien-cao-the-20250613050358225.htm"
9,post_9_cmt_2,“ Trí khôn của ta đây “ 😳
9,post_9_cmt_3,Lớp 11 mà kiến thức thế này thì đi học làm gì
9,post_9_cmt_4,Chúng m trốn tiết lý ak??
9,post_9_cmt_5,Thả diều đúng nơi quy định ra và đừng gây thêm phiền cho ng xung quanh. Mẹ cứ phải lắp sáo thật to kêu thật to mới thích nhưng đôi khi ng dân sống gần khu đấy họ k thích. U u cả ngày coa khi tới tối
9,post_9_cmt_6,kĩ năng sống nên thêm món này vào để học 🙂🙂 thương quá
9,post_9_cmt_7,Cho ăn cho học rồi lấy cây kim loại chọc vào lưới điện thì giỏi rồi
9,post_9_cmt_8,học cấp 3 rồi mà kiến thức như thế thì......
9,post_9_cmt_9,Cốt điện này 22kv chứ 110kv 3 cháu kia chắc đen luôn
9,post_9_cmt_10,Gậy tre gậy gỗ khéo còn chả ăn thua...
9,post_9_cmt_11,học lớp mấy rồi mà còn ko biết kim loại dẫn điện ???
9,post_9_cmt_12,Khôn đến đến thế thì chịu r 😂
9,post_9_cmt_13,"Toàn con em đất ""học"""
9,post_9_cmt_14,"Cột này 22kV mà 
110kV chắc người đen thui luôn á 😞"
9,post_9_cmt_15,chơi pubg nhiều ko học khoa học rồi
9,post_9_cmt_16,T dốt lắm mà từ bé cũng biết sợ điện giật rồi đấy.🥴
9,post_9_cmt_17,"??? Đấy, toàn học linh tinh liên thiên còn những cái cơ bản lại k biết😑 thôi coi như chọn lọc tự nhiên"
9,post_9_cmt_18,Chả hiểu đi học học những gì
9,post_9_cmt_19,Thông minh. Quả là thông minh. Thoát được lần này thôi k còn lần sau đâu nha
9,post_9_cmt_20,=))) kim loại mới chịu
9,post_9_cmt_21,Cho ăn học -_-
9,post_9_cmt_22,Sao nó lại thông minh thế được nhỉ?
9,post_9_cmt_23,"Sợ quá, mới hóng đc ảnh vs vjde.0 cận cảnh trên Beat Đồng Nai 😨"
9,post_9_cmt_24,Điện này trung thế làm gì đến 110kv 😁😁😁
9,post_9_cmt_25,Lớp 11 lấy kim loại gỡ diều mắc dây điện
9,post_9_cmt_26,"Giờ thì không có dịp để dùng tiếng anh như gió, tính toán nhanh như chớp nữa rồi :("
9,post_9_cmt_27,Bài học đã đc truyền tải
9,post_9_cmt_28,Lớp mấy ? Nhớ hồi xưa lớp 6 đã học vật lý rồi mà ta
9,post_9_cmt_29,Khôn thế là cùng
9,post_9_cmt_30,Thông minh nhất quả đất
9,post_9_cmt_31,Chả hiểu học hành kiểu gì THCS rồi mà ko biết nghịch điện có thể bị giật à 😩
9,post_9_cmt_32,Còn bé đâu mà k hiểu vậy nhỉ
9,post_9_cmt_33,Việc học rất quan trọng
9,post_9_cmt_34,kĩ năng sống chán vl :)
9,post_9_cmt_35,"Hậu quả của việc thiếu kiến thức, tung tung sahur quá nhiều"
9,post_9_cmt_36,"Sau phát vả như trời đánh năm lớp 4 thì trong tâm trí t, điện = ăn vả 🤧 
Đừng giải thích rằng điện nguy hiểm như thế nào mà hãy đấm luôn, đấm k nguy hiểm bằng điện nhưng chúng nó sợ hơn điện 🥹"
9,post_9_cmt_37,Lớn thế mà còn...chửi cho thì lại thêm khổ
9,post_9_cmt_38,Đm cho ăn cho học đến lớp 11 rồi còn lấy kim loại chọc vào cao thể lấy diều.
9,post_9_cmt_39,"Khôn vậy thì chịu, nhà trường dạy mất công"
9,post_9_cmt_40,Quá nguy hiểm 😥
9,post_9_cmt_41,Thông minh như này sống k lâu đâu
9,post_9_cmt_42,dốt thế này thì đi học phí tiền
9,post_9_cmt_43,Có cháu nào bị thương không? :)))
9,post_9_cmt_44,"Việc học rất quan trọng, tối thiểu phải nhớ kim loại dẫn điện"
9,post_9_cmt_45,Cháu đần thì cháu chịu 🤣
9,post_9_cmt_46,Bắt học thì nhiều nhưng dạy kĩ năng sống thì quá kém.
9,post_9_cmt_47,Kỹ năng sống quá kém
9,post_9_cmt_48,Khôn hết chỗ nói :)))
9,post_9_cmt_49,":v Xin mẹo ăn j khôn như thế, để né"
9,post_9_cmt_50,Cấm mẹ cái vụ thả diều đi. Chả thấy ích lợi gì. Toàn ảnh hưởng người khác. Sáo thì điếc tai. Nghe thì u u u. Trẻ con thì phơi nắng đen cả người vào. Người thì đi vướng cả vào dây diều
10,post_10_cmt_1,"Để ý cơn bão nào đến gần Đà Nẵng cũng đổi hướng thì phải 🤔
https://dantri.com.vn/xa-hoi/bao-wutip-manh-len-cap-10-giat-cap-13-20250613060150001.htm"
10,post_10_cmt_2,Bão cũng sợ Ngân Lựu Đạn và Đoàn Di Bom 🙂 6 Okk . 1 O O O fI
10,post_10_cmt_3,Chắc  Đức Thánh Tản Viên quạt bão về hướng Đông Bắc
10,post_10_cmt_4,bão sợ bị đánh thuế từ mỹ nên chuyển hướng sang TQ :))
10,post_10_cmt_5,Nhìn thấy VN rén thế cơ à🐧🐧
10,post_10_cmt_6,"Ông cha ta chọn mảnh đất rồng vip vl
Thảo nào toàn bị nhăm nhe"
10,post_10_cmt_7,"Chỗ mình lâm đồng, cách rất xa, mà gió thổi vù vù."
10,post_10_cmt_8,"Yagi năm ngoái bay hết cả cơ nghiệp, thôi thì an ủi cả Hạ Long bị vậy, cố gắng thôi. Năm nay cứ nghe bão là rén ngang liền."
10,post_10_cmt_9,"""Như bị quạt thổi bay..."" 😝"
10,post_10_cmt_10,"thuế má như này, chúng tôi đóng cửa miễn tiếp rồi thì chả đổi hướng 😌"
10,post_10_cmt_11,Khả năng gặp Đoàn Di Băng nên mới đổi hướng  (+_)
10,post_10_cmt_12,Xin mời 🐦 cút
10,post_10_cmt_13,Do Huế chúng tôi có đàn Nam Giao (gg để tìm hiểu) 😂
10,post_10_cmt_14,"Do từ trường thiện bảo vệ thôi, đủ năng lượng xấu là gánh đủ nên chúng ta cần làm điều tốt sống thiện ý thiện thì sẽ bình yên"
10,post_10_cmt_15,Bão mà cũng sợ gió Lào :))
10,post_10_cmt_16,Đúng chỗ miệng Rồng phun mà 😂
10,post_10_cmt_17,Ơn zời!!!
10,post_10_cmt_18,"Không có gì tàn phá nhanh hơn là thiên tai dịch hoạ ,mong cho đất nước này bị ảnh hưởng thiên tai sơ sơ thôi ,đừng tàn phá như trận bão iagi"
10,post_10_cmt_19,Mô phật đúng là đoàn mình nhân phẩm tốt c ạ :)))Thu Hiền
10,post_10_cmt_20,Phật Bà Quan Âm bảo vệ che chở cho Danang 🙏🏻
10,post_10_cmt_21,Hảo la hảo la!
10,post_10_cmt_22,Bão vẽ biên giới Việt Nam
10,post_10_cmt_23,Bão tuổi gì với gió Lào miền trung😁
10,post_10_cmt_24,Tường gió của Yasuo à 😬
10,post_10_cmt_25,"Thật sự là lâu lắm rồi mới thấy nhà báo hay thông tin truyền thông đưa hình ảnh có ghi rõ 2 quần đảo có tên Việt Nam,"
10,post_10_cmt_26,Yagi hiện về và nói: chổ này tao hút hết năng lượng rồi mày cút🐧
10,post_10_cmt_27,"Rồi đi đi,không tiếp"
10,post_10_cmt_28,Mai quá rồi ko lại thiệt hại lớn
10,post_10_cmt_29,Đất mặt tiền đẹp nó thế
10,post_10_cmt_30,Mới đặt mua 1 nghìn bông sen về cắm 🙂
10,post_10_cmt_31,"Đến khu ""vũng chùa"" là bị thổi bay thôi mà! :)))"
10,post_10_cmt_32,Ơ kìa lên Hn à
10,post_10_cmt_33,Lướt qua đời nhau hả shop
10,post_10_cmt_34,ĐN từ lúc xây tượng Quan Âm ở chùa Linh Ứng thì gần như bão không vào ĐN nữa. Hay thiệt :)
10,post_10_cmt_35,chắc đc yagi review đất nước này rồi =))))
10,post_10_cmt_36,Kịch bản đẹp đã diễn ra 😍
10,post_10_cmt_37,"Bà con nhà ta đỡ thiệt hại rồi, tin tốt"
10,post_10_cmt_38,Ae miền Nam bật quạt mạnh lên giúp tôi ạ 😂😂
10,post_10_cmt_39,Ơ bạng ơi tôi đứng đây từ hôm qua 😏
10,post_10_cmt_40,"Bão: Ui việt nam, chạy ngay"
10,post_10_cmt_41,vì bão thấy Việt Nam khổ quá rồi nên k mún làm tổn thương nữa. cứ mỗi lần nghe tin  bão về nghĩ đến người già trẻ nhỏ là khóc luôn 🫣
10,post_10_cmt_42,Mình mới mua 2 cái quạt chưa kịp bật mà đã đổi hướng r! :((
10,post_10_cmt_43,Bão nó bảo vào vn tầm này k còn gì mà quét cơn bão thuế còn mạnh hơn 😂
10,post_10_cmt_44,Lũy tre làng Việt Nam
10,post_10_cmt_45,Bão gì mà bão. Thua hết gió Lào nhé
10,post_10_cmt_46,Bão cũng của TQ
10,post_10_cmt_47,Đến bão cũng phải sợ gió Lào
10,post_10_cmt_48,"Nóng quá, bão chê 😅"
10,post_10_cmt_49,Gió Lào đã đẩy bão đi🤣
10,post_10_cmt_50,lai hiến tế
11,post_11_cmt_1,"Bật mí: ở đây không chỉ có mini game dễ chơi dễ trúng quà, còn có cả anh trai “Không ra gì” aka Trúc Nhân - tưới mát tâm hồn bằng giọng hát 🫶

Lên lịch ghé luôn không nói nhiều:
📍 Trạm Tươi Mát TEA+ - Công viên Thống Nhất (Cổng Trần Nhân Tông)
🗓️ Thời gian: 14/06/2025 – 15/06/2025"
11,post_11_cmt_2,Hẹn mng ở công viên Thống Nhất nhó 💚
11,post_11_cmt_3,"go lẹ, quá dễ thương gòi💯"
11,post_11_cmt_4,"đi chung đi mấy bác, dễ thưn quá nè🌟"
11,post_11_cmt_5,đi thử coi có gì mới lạ ko
11,post_11_cmt_6,tea+ có hoạt động gì à
11,post_11_cmt_7,"đi liền chứ, nhìn cưng phết"
11,post_11_cmt_8,khoái mấy bác gấu r đó😍😍
11,post_11_cmt_9,brand nào hài hước vậy haha
11,post_11_cmt_10,sắp đc gặp a trúc nhân quá đã mà
11,post_11_cmt_11,Thống Nhất nay vui bất thường luôn muahahaha
11,post_11_cmt_12,chiếc gấu này hơi quậy nha
11,post_11_cmt_13,khoái mấy bà gấu tăng động này ghê
11,post_11_cmt_14,mấy bác gấu tăng động này gu tui 🌈🌈
11,post_11_cmt_15,mấy chú gấu cũng dễ thương
11,post_11_cmt_16,hhẹnnhau ra quậy mấy cưng gấu mới được hehe
11,post_11_cmt_17,cuối tuần ra chơi cho mát mẻ mới đc
11,post_11_cmt_18,kiểu này đi cho giải tỏa thôi chứ ở nóng quá à
11,post_11_cmt_19,gì cute dạ chòi 😄😄😄
11,post_11_cmt_20,go go huii 😍😍😍
11,post_11_cmt_21,mấy ổng mang bị nóng hông ta
11,post_11_cmt_22,gì mà xanh dữ dị bây
11,post_11_cmt_23,Xanh lè xanh lét 😋
11,post_11_cmt_24,gấu nhoi cỡ này mấy bà cỡ lào
11,post_11_cmt_25,Nghe mùi event nha tea plus
11,post_11_cmt_26,mấy đứa nhỏ khoái lắm
11,post_11_cmt_27,quá nhiều màu xanh luôn :))
11,post_11_cmt_28,cưng dữ dạ bây 💯💯
11,post_11_cmt_29,à thì ra là bà Tea+ :))
11,post_11_cmt_30,hình như này của tea plus mà hả 😎😎
11,post_11_cmt_31,"đi lẹ lun, mấy bạn gấu cũm dễ thưn phết"
11,post_11_cmt_32,hoạt động gì á bây
11,post_11_cmt_33,Mấy đứa chốt hẹn lẹ lên =]]]
11,post_11_cmt_34,gì mà đi lần 3 đứa luôn vậy :))
11,post_11_cmt_35,"này chắc gấu genz gòi, quậy quá"
11,post_11_cmt_36,mà mấy nay nắng mưa thất thường thiệt
11,post_11_cmt_37,Gấu xanh đổ bộ công viên :v
11,post_11_cmt_38,mấy bác đi chung với tui i
11,post_11_cmt_39,chắc đòi any chở đi quá😎😎😎
11,post_11_cmt_40,Đi xong là auto nháy ảnh lia lịa
11,post_11_cmt_41,rì rị cả nhà?
11,post_11_cmt_42,thấy cũng cũng á
11,post_11_cmt_43,hóng nha
11,post_11_cmt_44,dancer gấu hả mấy bồ
11,post_11_cmt_45,đâu ra nguyên đàn luôn
11,post_11_cmt_46,bùn bùn ra đây chơi cũng đc đó
11,post_11_cmt_47,giống con doulingo vậy :))
11,post_11_cmt_48,mai còn ko để ra :))
11,post_11_cmt_49,rồi cái khối nghỉ mát này từ đâu ra đây :))
11,post_11_cmt_50,đi ngay và luôn chứ nói gì nữa
12,post_12_cmt_1,"Này đây ảnh minh họa cho bài thôi các bác.
Giờ làm nghề gì, miễn hợp pháp thì cũng đều là lao động, đáng tự hào cả, không vấn đề gì nhé!"
12,post_12_cmt_2,"Tâm sư nghề thì các bác qua Nghề Mới - CCHN chia sẻ nhé, bên đó đang có mấy series hướng nghiệp, chia sẻ kinh nghiệm, thích hợp con em trong nhà đó!"
12,post_12_cmt_3,"Chỉ cần đồng tiền đó sạch, công việc nào cũng tự hào."
12,post_12_cmt_4,Kể ra app cho phép khách nữ đc chọn gọi tài xế nữ thì đôi bên đều dễ chịu
12,post_12_cmt_5,"Mình từng có khoảng thời gian thất nghiệp rồi cũng vì kế sinh nhai nên quyết định chạy xe công nghệ 1 thời gian, nhưng ngày chạy xe còn tối vẫn ngồi học lại mấy bài cũ để kiến thức còn đó và đi rải CV tùm lum nơi, may rồi cũng có nơi nhận mình vào làm và cuộc sống dần dễ thở hơn chút.
Mong bạn cũng đừng xấu hỗ vì cái hạnh phúc là có được việc để làm và mình tự lập, tự do được. Bạn biết nghĩ đến tương lai nên hãy chuẩn bị thêm hành trang để đổi đời khi cơ hội tới với bạn. Chúc bạn thành công và hạnh phúc."
12,post_12_cmt_6,"Bản thân mình là nữ, mình thoải mái hơn khi gặp xế nữ, cảm ơn bạn"
12,post_12_cmt_7,"Cũng đều là vất vả mưu sinh, chỉ cần là đồng tiền chân chính thì chúng ta đều được tự hào 🫶"
12,post_12_cmt_8,Threads thì khả năng là mượn cái áo chụp cái ảnh thôi chứ tin làm gì cái mxh phông bạt ấy 🤡
12,post_12_cmt_9,Nhớ thay nhớt cho xe nhé e. Chứ đổ mỗi xăng thôi là tiền chạy k đủ tiền xe đâu
12,post_12_cmt_10,"Nghề nào kiếm tiền cũng đều là vất vả cả vì mỗi nghề đều có đặc thù riêng miễn là mình kiếm tiền chân chính ,riêng nghề chạy xe công nghệ với PN thì quá vất vả thật mà lại còn nguy hiểm nữa ,nên cháu là con gái phải hết sức cẩn thận ,và cảnh giác cao độ ,đừng ham những quốc xe cảm thấy không an toàn"
12,post_12_cmt_11,"Nghề cao quý bạn ạ, ngẩng cao đầu mà tiến lên chứ qtam j mõm thế gian"
12,post_12_cmt_12,"Có người chạy xe ôm công nghệ là bước lùi sự nghiệp, là tạm dừng cố gắng khi công việc, học hành khó khăn. Nhưng có người chọn việc này lại là sự nỗ lực vươn lên mạnh mẽ, không đầu hàng trước khó khăn. Cv nhìn qua thì giống nhau. Nhưng lại khác nhau rất xa."
12,post_12_cmt_13,Rồi có một ngày. Em sẽ đc 1 đại gia để ý đến.  Đức năng thắng số.
12,post_12_cmt_14,Trường đời mái trường không bằng cấp không học hàm học vị..khổ mới là nguòi còn sống .an nhàn chỉ dành cho nguòi ở trên thiên duòng .cố gắng .cố gắng ...miễn sao ko thẹn vói chữ nguòi .cố lên chúc sức khỏe bình an
12,post_12_cmt_15,"Chạy xe còn may mắn, trc ck mình kể có bà cô còn làm phụ hồ hay bốc vác cơ. Công việc nặng nhọc"
12,post_12_cmt_16,Chỉ cần là đồng tiền từ công việc sạch sẽ thì đều đág quý  ks cả
12,post_12_cmt_17,"Miễn là kiếm tiền sạch là được,
Chúc b vạn dặm bình an !"
12,post_12_cmt_18,"Chả sao cả bạn ơi.. nghề gì kiếm ra tiền là được, miễn không phạm pháp bạn ạ"
12,post_12_cmt_19,"sao đâu nhỉ, gọi cái có chị gái chở thấy yên tâm ra phết"
12,post_12_cmt_20,Cs mà cố gắng lên
12,post_12_cmt_21,Chúc bạn luôn bình an và mạnh khoẻ
12,post_12_cmt_22,nghề nào thì nghề sống tốt đời đẹp đạo là đc. lấy thì lấy đủ phần mình.ko như cái thằng taxi cho ma lay ko 5 của cua đồng bào ngheo cua minh kia kia. cái loai ko bang xuc vat
12,post_12_cmt_23,"Em cũng ở nhà vừa làm bánh, vừa chạy ship bánh c ơi ko khác xe ôm mấy 😆 Nghề gì cũng được, kiếm đc đồng tiền chân chính là tự hào c ơi!"
12,post_12_cmt_24,Chúc bạn vạn dặm bình an.
12,post_12_cmt_25,"Đi Acruzo tốn xăng , phải bảo dưỡng nhiều….."
12,post_12_cmt_26,"Bạn nào con gái , chạy xe công nghệ cực , nếu chúng ta gặp nhau trên đường , tôi hứa sẽ pow bạn ăn hủ tíu :))"
12,post_12_cmt_27,"Đừng quan tâm họ làm gì, bởi mỗi người mỗi hoàn cảnh khác nhau , họ không nằm ở vị trí của mình nên họ không có thể biết được 😊💪"
12,post_12_cmt_28,Tôn trọng những người như bạn gái này!!!!
12,post_12_cmt_29,Trc đây mình cũng từng trải qua cảm giác này. Rồi mọi chuyện cũng sẽ qua thôi.
12,post_12_cmt_30,"Lao động là vinh quang,cố lên cháu nhé"
12,post_12_cmt_31,"Mình là con trai 27 tuổi đoch được dòng tâm sự này của bạn mình thật sự ngưỡng mộ 
Mình sinh ra và lớn lên trong một gia đình nghèo khổ năm học hết lớp 2 mình đã nghỉ học để ở nhà phụ giúp cho gia đình , mãi sau này lớn lên mình xin đi làm công nhân   nhưng do không biết chữ nên mình bị từ chối thất nhiều , sau đó mình về tự tìm hiểu học chữ  và cho đến bây giờ mình đã biết chữ được khoảng 10 năm nhưng vẫn bị sai chính tả ,  bây giờ mình đã làm công nhân trong tay không có nổi một tài sản nào chị giá chên 5tr , cái điện thoại của mình cũng dùng được 5 năm  mặc dù thất muốn thay cái mới nhưng vì hoàn cảnh gia đình khó khăn nên mình cố dùng thêm cho đến lúc nào nó hỏng . Mình hàng ngày đi bộ đi làm vì mình không có xe máy . Mình cảm thấy thật xấu hổ khi mình là con trai nhưng lại không thể có bằng xe máy như bạn . Ước mơ của mình trong tương lai là sẽ có 1 bằng xe moto vì đó là ước mơ mình ấp ủ 10 năm thồi 
Chúc bạn luôn thành công và hạnh phúc"
12,post_12_cmt_32,Làm nghề này sợ nhất là lúc mắc đi wc 🥲
12,post_12_cmt_33,Hơn khối người rồi bạn
12,post_12_cmt_34,"Dành tặng b 1 cái ôm
Chúc b vạn dăm bình an
Hữu duyên nhất định ủng hộ bạn vài cuốc xe nhé"
