post_id,content,comment_ids,label_from_content
29,"Hai con đường, một kỳ tích: Uzbekistan & Indonesia viết nên lịch sử vòng loại World Cup  🇺🇿 Uzbekistan – Thành quả từ nền móng vững chắc Uzbekistan – đội từng đánh bại U23 Việt Nam ở trận chung kết Thường Châu – đội có các trung vệ trình ngang Thành Chung nhưng may mắn hơn - vừa lần đầu tiên trong lịch sử giành vé đến World Cup. Đây không phải là kỳ tích đến từ may mắn, mà là kết quả của một chiến lược dài hơi, đầu tư mạnh mẽ vào hệ thống đào tạo trẻ bài bản và dày đặc.  Không phải ngẫu nhiên mà trong 10 năm qua, U20 Uzbekistan từng lọt vào tứ kết World Cup U20, U23 vô địch châu Á, và liên tục góp mặt ở các vòng knock-out cấp độ trẻ châu lục. Họ đã xây nền móng vững chắc, và giờ là lúc được hái quả ngọt.  🇮🇩 Indonesia – Lối đi tắt bằng nguồn lực toàn cầu Trái ngược với Uzbekistan, Indonesia lại chọn một con đường khác: chiêu mộ cầu thủ nhập tịch và tận dụng dòng m/áu lai có gốc gác Indonesia từ khắp nơi trên thế giới. Điều này đến từ sự nguồn lực của chủ tịch lđbđ Indonesia - tỷ phú Erick Thohir Chỉ trong vài năm, từ vị thế là đội thường xuyên thua Việt Nam, Indonesia đã lột xác ngoạn mục. Họ vừa lần đầu tiên trong lịch sử lọt vào vòng loại cuối cùng khu vực châu Á – tức vòng loại thứ 4 World Cup.  Đội hình triệu tập của Indonesia thường có khoảng hai  cầu thủ nhập tịch 100%. Còn lại là những người mang dòng m/áu Indo từ cha mẹ, ông bà – đến từ Hà Lan, Bỉ, Anh, Đức, hay Brazil. Chiến lược này giúp Indonesia nâng tầm đội tuyển trong thời gian ngắn, dù vẫn còn nhiều tranh cãi. Không biết mai sau khi tỷ phú Thohir nghỉ ngơi bóng đá Indo sẽ ra sao nhưng. Nhưng không thể phủ nhận: Đây là một kỳ tích với bóng đá xứ vạn đảo – một nền bóng đá từng chìm trong khủng hoảng chỉ vài năm trước.   --cỏ-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_29_cmt_1,post_29_cmt_2,post_29_cmt_3,post_29_cmt_4,post_29_cmt_5,post_29_cmt_6,post_29_cmt_7,post_29_cmt_8,post_29_cmt_9,post_29_cmt_10",Thể thao
30,Dí rổ thế này thì 😃 --cỏ--  #trollbongro   #trollbongrovideo   #ghienbongro   #ghienbongrovideo #bongro #nba #curry #GoldenStateWarriors #LosAngelesLakers #LebronJames  #theanh28 #reelsfacebook #reelsvideoシ #reelschallenge #reel #reelsviral,post_30_cmt_1,Thể thao
31,😆 Haliburton  --cỏ-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024,"post_31_cmt_1,post_31_cmt_2,post_31_cmt_3,post_31_cmt_4,post_31_cmt_5,post_31_cmt_6,post_31_cmt_7,post_31_cmt_8,post_31_cmt_9,post_31_cmt_10,post_31_cmt_11,post_31_cmt_12,post_31_cmt_13,post_31_cmt_14",Social Slang
32,Mbappe cứ gặp Lamine Yamal là ngửa thôi 😅 .  .  .  đệ a7 gặp đệ anh Si : kết quả đã rõ   --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024,"post_32_cmt_1,post_32_cmt_2,post_32_cmt_3,post_32_cmt_4,post_32_cmt_5,post_32_cmt_6",Thể thao
33,"OKC vs Pacers : NBA final sáng mai :   1. Câu chuyện bán vé  Cả Pacers và OKC đều dẫn trước 2-0 ở loạt chung kết miền, nhưng rồi... bất ngờ ""thua vài  trận"" để kéo series về sân nhà. Kết quả:  OKC thắng 4-1, có thêm 1 trận sân nhà. Pacers thắng 4-2, có thêm 2 trận sân nhà. → Mỗi đội có thêm trận sân nhà – bán thêm vé, thêm ti/ền, lại kết thúc series đầy ""nghệ thuật"". 👀  2. Hai đội giàu chiến lược & khả năng quản lí Cả Pacers và Thunder đều không vượt ngưỡng lương quy định của NBA, đều không mất đồng thuế đóng thêm nào.  Pacers chi khoảng $168,4 tri/ệu cho đội hình. Thunder chi khoảng $165,6 tri/ệu. → Cả hai còn được NBA thưởng thêm $11,4 tri/ệu từ quỹ chia thuế của các đội xài sang 🤑  So sánh với các đối thủ từng bị loại: Philadelphia 76ers có đội hình hơn $250 tri/ệu, cao hơn Pacers gần $80 tri/ệu. Denver Nuggets chi khoảng $220 tri/ệu, vượt Thunder gần $55 tri/ệu.  → Pacers và Thunder thắng những đối thủ đầu tư ""đắt đỏ"" hơn nhiều. Cho thấy tài quản lý tài chính và chiến thuật vượt trội dù ngân sách hạn chế.  3. Trong khi đó, các đại gia… móc hầu bao trả thuế Từ trước đến nay, các đội vào NBA Finals thường gánh khoản thuế xa xỉ hàng chục đến hàng trăm triệu đô:  Warriors, Lakers, Celtics, Suns… đều là “con nợ thuế” quen mặt. Riêng mùa này, 10 đội NBA đã phải trả tổng cộng $407 tri/ệu tiền thuế, để rồi ngồi nhà xem… Pacers vs Thunder vụt chung kết 🤷‍♂️  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_33_cmt_1,post_33_cmt_2,post_33_cmt_3,post_33_cmt_4,post_33_cmt_5,post_33_cmt_6,post_33_cmt_7",Thể thao
34,"Bạn phải không, cùng sửa nhé 😃 --cỏ--  #trollbongro   #trollbongrovideo   #ghienbongro   #ghienbongrovideo #bongro #nba #curry #LebronJames  #theanh28 #reelsfacebook #reelsvideoシ #reelschallenge #reel #reelsviral","post_34_cmt_1,post_34_cmt_2,post_34_cmt_3,post_34_cmt_4,post_34_cmt_5,post_34_cmt_6",Social Slang
35,"Bán kết Nations League sáng mai – không Messi, không Ronaldo, nhưng hình bóng họ vẫn còn đó. Lamine Yamal – “người được Messi chọn tắm” sẽ đối đầu Mbappé – người luôn thần tượng CR7. Một bên là chất ảo diệu của La Masia, một bên là tốc độ và khát khao kiểu Ronaldo. Định mệnh gọi tên thế hệ kế thừa. 🔥⚽  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_35_cmt_1,post_35_cmt_2,post_35_cmt_3,post_35_cmt_4",Thể thao
36,Tại sao bro không nhường 🥹😃 --cỏ--  #trollbongro   #trollbongrovideo   #ghienbongro   #ghienbongrovideo #bongro #nba #curry #LebronJames  #theanh28 #reelsfacebook #reelsvideoシ #reelschallenge #reel #reelsviral,"post_36_cmt_1,post_36_cmt_2,post_36_cmt_3,post_36_cmt_4,post_36_cmt_5,post_36_cmt_6,post_36_cmt_7",Thể thao
37,"Cụ Adam bạc vừa quyết định cho USA team va World team tại NBA all-star 2025.  Nhìn đội hình thì đủ biết kết quả rồi . Mình bố Jokic đã khiến tuyển mẽo tại Olympic vừa rồi toát mồ hôi. Nay lại thêm Wemby, Giannis ABCxyz , Doncic , Shai nữa thì chịu 😀  Yêu tuyển mẽo nhưng tui đành chọn tuyển thế giới kkkk  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_37_cmt_1,post_37_cmt_2,post_37_cmt_3,post_37_cmt_4,post_37_cmt_5,post_37_cmt_6,post_37_cmt_7,post_37_cmt_8,post_37_cmt_9,post_37_cmt_10,post_37_cmt_11,post_37_cmt_12,post_37_cmt_13,post_37_cmt_14,post_37_cmt_15,post_37_cmt_16,post_37_cmt_17,post_37_cmt_18,post_37_cmt_19,post_37_cmt_20,post_37_cmt_21,post_37_cmt_22,post_37_cmt_23,post_37_cmt_24,post_37_cmt_25,post_37_cmt_26,post_37_cmt_27,post_37_cmt_28,post_37_cmt_29,post_37_cmt_30,post_37_cmt_31",Thể thao
38,Steven Adams sẽ là cầu thủ tự do vào mùa hè này. Lakers thì đang cần một vị thần sức mạnh để cứu đội bóng này khỏi cảnh nát paint.  Sẽ là một thợ gánh tới ao hồ để phục vụ nhà vua hoàng tử & thái tử. Hay tất cả chỉ dừng ở mức tin đồn  👀  --cún vàng--  #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024,"post_38_cmt_1,post_38_cmt_2,post_38_cmt_3,post_38_cmt_4,post_38_cmt_5,post_38_cmt_6,post_38_cmt_7,post_38_cmt_8,post_38_cmt_9,post_38_cmt_10,post_38_cmt_11,post_38_cmt_12,post_38_cmt_13,post_38_cmt_14,post_38_cmt_15,post_38_cmt_16,post_38_cmt_17,post_38_cmt_18,post_38_cmt_19,post_38_cmt_20,post_38_cmt_21,post_38_cmt_22,post_38_cmt_23,post_38_cmt_24,post_38_cmt_25,post_38_cmt_26,post_38_cmt_27,post_38_cmt_28,post_38_cmt_29,post_38_cmt_30",Thể thao
39,"Để chuẩn bị cho trận đấu gặp đội tuyển Việt Nam của chúng ta, Malaysia đã tăng cường lực lượng siêu nhanh nâng tổng số Mã kiều ở tuyển Malay lên con số bẩy. Đã có thêm năm Mã kiều được nhập tịch với lí lịch trải dài từ đời các cụ người Malay trở xuống : 🇲🇾🇦🇷 Rodrigo Holgado (FW, América Cali) 🇲🇾🇦🇷 Facundo Garcés (CB, Alavés) 🇲🇾🇦🇷 Imanol Machuca (RWF, Vélez) 🇲🇾🇧🇷 João Figueiredo (FW, Başakşehir) 🇲🇾🇪🇸 Jon Irazabal (CB, Sabah) Hai người khác đã lên tuyển Malay từ lâu là :  🇲🇾🇳🇱 Hector Hevel (CB, Portimonense) 🇲🇾🇪🇸 Gabriel Palmero (LB, Tenerife)  Về phía Việt Nam chúng ta có Cao Quang Vinh lần đầu lên tuyển. Pendant Quang Vinh có mẹ là người Việt bố người Pháp .  Còn Filip Nguyễn lên tuyển từ lâu có bố là người Việt mẹ người Séc.   Đây không phải lần đầu Malay đông Mã kiều và nhập tịch thế này. Lần trước ở vòng loại II WC, Malaysia với tám cầu thủ có yếu tố nước ngoài đã thua Việt Nam của thầy Park full nội binh. Anh em có thể nhớ trận đó với cú ngã đẹp như tranh của Văn Toàn .   --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_39_cmt_1,post_39_cmt_2,post_39_cmt_3,post_39_cmt_4,post_39_cmt_5",Thể thao
40,Sao có thể lên rổ được pha này nhờ 😃 --cỏ--  #trollbongro   #trollbongrovideo   #ghienbongro   #ghienbongrovideo #bongro #nba #curry #LebronJames  #theanh28 #reelsfacebook #reelsvideoシ #reelschallenge #reel #reelsviral,"post_40_cmt_1,post_40_cmt_2,post_40_cmt_3,post_40_cmt_4",Thể thao
41,"Sau khi Kobe gia nhập City Wings, Curry & Lebron James & Jordan Clackson cũng sẵn sàng lên đường tới VBA 🥹😛  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_41_cmt_1,post_41_cmt_2,post_41_cmt_3,post_41_cmt_4,post_41_cmt_5,post_41_cmt_6",Thể thao
42,"Luis Enrique yêu cầu Mbappe phải phòng thủ như huyền thoại bóng rổ Micheal Jordan nếu muốn vô địch 🥹  Nếu các bạn còn nhớ, Luis Enrique đã từng có màn 'sấy' Kylian Mbappe cực gắt trước trận đấu gặp Barcelona ở mùa giải 2023-24: ""Tôi đọc được rằng cậu thích Michael Jordan. Anh ta sẽ chiến đấu cùng đồng đội và phòng ngự như một kẻ điên. Trước tiên, cậu phải làm gương với cả tư cách cầu thủ lẫn con người..."" ""Cả trận, cậu phải gây sức ép lên Cubarsi để cậu ta không thể dâng cao, pressing Ter Stegen để cậu ta phải chuyền thật nhanh và lùi về hỗ trợ phòng ngự nhanh nhất có thể.""  ""Tại vì sao? Để trở thành một thủ lĩnh. Lâu nay, cậu cứ nghĩ nhiệm vụ của cậu chỉ là ghi bàn? Cậu là cầu thủ đẳng cấp thế giới. Không có nghi ngờ gì về điều đó. Nhưng điều đó là chưa đủ với tôi. Một thủ lĩnh thực sự là người mà khi không thể ghi bàn, như cậu không thể ghi bàn vì bị hai cầu thủ đẳng cấp theo kèm hôm trước, thì phải giúp toàn đội trong mọi việc quan trọng khác."" ""Cậu là tiền đạo đẳng cấp, tôi biết điều đó. Nhưng trong một ngày không thể tấn công, cậu cần trở thành cầu thủ phòng ngự hay nhất mọi thời đại. Đó mới là thủ lĩnh, đó mới là Michael Jordan.""  Và tại Munich đêm 31/5, Ousmane Dembele hay Khvicha Kvaratskhelia đều đã làm đúng như những gì mà Luis Enrique đã nói với Mbappe. Họ pressing điên cuồng, Kvara phòng ngự như một chiến binh, Dembele thậm chí gần như không cho Yann Sommer có bất cứ khoảnh khắc nào để thảnh thơi suy nghĩ về hướng phát triển bóng và số 10 của PSG cũng trở thành một thủ lĩnh thực thụ trên sân. Chỉ cần nhìn vào cách mà hàng tấn công của PSG chạy, tất cả các đồng đội trên sân đều sẽ ý thức được bản thân họ không được phép lười biếng. Cứ thế họ dần trở thành một khối thống nhất, tạo ra sự hỗn loạn, như một cơn bão cuốn văng mọi thứ vật cản trên sân và nghiền nát đối thủ. PSG của trước kia là câu chuyện của 8 người bên sân này, và 3 người bên sân còn lại. Còn giờ đây, chỉ đơn giản họ là tập thể 11 người, 11 chiến binh của Luis Enrique.","post_42_cmt_1,post_42_cmt_2,post_42_cmt_3,post_42_cmt_4,post_42_cmt_5,post_42_cmt_6,post_42_cmt_7,post_42_cmt_8,post_42_cmt_9,post_42_cmt_10",Thể thao
43,Anh em mình cứ xem VBA thế thôi hẹ hẹ hẹ  😃 cre: My Trà Vũ --cỏ-- #trollbongro   #trollbongrovideo   #ghienbongro   #ghienbongrovideo #bongro #nba #curry #GoldenStateWarriors #LosAngelesLakers #LebronJames  #theanh28 #reelsfacebook #reelsvideoシ #reelschallenge #reel #reelsviral,"post_43_cmt_1,post_43_cmt_2,post_43_cmt_3,post_43_cmt_4",Thể thao
44,Fan 2 đội này máu chiến quá nhể 😆  #ghienbongro #ghienbongrovideo #trollbongro #trollbongrovideo,post_44_cmt_1,Social Slang
45,Mỗi năm chi 40 tỷ để chăm sóc cơ thể của LeBron James hoá ra là pha-kè 😆  #trollbongro #trollbongrovideo #ghienbongro #ghienbongrovideo,"post_45_cmt_1,post_45_cmt_2,post_45_cmt_3",Tin tức xã hội
46,Đồng đội thế này nó đã gì đâu 😃 cre: datewgym --cỏ-- #trollbongro   #trollbongrovideo   #ghienbongro   #ghienbongrovideo #bongro #nba #curry #GoldenStateWarriors #LosAngelesLakers #LebronJames  #theanh28 #reelsfacebook #reelsvideoシ #reelschallenge #reel #reelsviral,"post_46_cmt_1,post_46_cmt_2,post_46_cmt_3",Tin tức xã hội
47,Anh bếp bị/p vẫn cứ là số một. Ít nhất về lượt view cái đã kkk😍  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024,"post_47_cmt_1,post_47_cmt_2,post_47_cmt_3,post_47_cmt_4,post_47_cmt_5,post_47_cmt_6,post_47_cmt_7,post_47_cmt_8,post_47_cmt_9,post_47_cmt_10,post_47_cmt_11",Tin tức xã hội
48,Ông nào chơi bóng rổ ở Sài Gòn xác nhận xem đúng không kkk,"post_48_cmt_1,post_48_cmt_2,post_48_cmt_3,post_48_cmt_4,post_48_cmt_5,post_48_cmt_6,post_48_cmt_7,post_48_cmt_8,post_48_cmt_9,post_48_cmt_10,post_48_cmt_11,post_48_cmt_12,post_48_cmt_13",Tin tức xã hội
49,"Lại hai trường hợp này hơi ngược tí  công thức nhưng kết quả giống nhau   ⚽️ Ở ảnh đầu: Son Heung-min và Lee Kang-in đã xô xát ngay trước thềm trận bán kết Asian Cup 2023 giữa Hàn xẻng với Jordan.  Lee xin lỗi Son sau đó. Và hai năm sau, Son có cúp C2, Lee có cúp C1 với 2 clb khác nhau là Tot gà & PSG.   ⚽️ Ảnh sau là trường hợp của hai huyền thoại : Ronaldo vs Rooney  Rooney dẫm vào chân hậu vệ Bồ Đào Nha- Ricardo Carvalho trong trận tứ kết World Cup 2006. Trong quá trình trọng tài cân nhắc, một cầu thủ khác của Bồ Đào Nha và là đồng đội của Rooney tại Man Utd - Cristiano Ronaldo thúc giục trọng tài mạnh tay.  Điều này khiến Rooney ngỡ ngàng, và CĐV Man Utd nổi giận. Rooney bực tức var luôn bằng cách đẩy Cr7. Rooney dính thỏ đẻ vì lỗi dẫm chân và đội tuyển Anh bị loại.  Bộ đôi này sớm làm hòa với nhau khi cùng trở về MU. Và lại hai năm sau Mu lượm cúp C1 luôn 😍  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_49_cmt_1,post_49_cmt_2,post_49_cmt_3,post_49_cmt_4,post_49_cmt_5,post_49_cmt_6",Tin tức xã hội
50,"Hai trường hợp này hơi ngược công thức tí nhưng kết quả giống nhau   Ở ảnh đầu: Son Heung-min và Lee Kang-in đã xô xát ngay trước thềm trận bán kết Asian Cup 2023 với Jordan. Lee muốn chơi bóng bàn, Son cản lại , sau đó hai bên lao vào nhau. Son bị vung tay trúng mặt, Son cũng bị ch/ấn thư/ơng ngón tay.  Đến năm nay Son có cúp C2, Lee có cúp C1.   Ở ảnh sau: Green & nhóc Poole là đồng đội trong chức vô địch NBA 2022.  Nhưng đến mùa giải 2023, hai anh em đã lao vào nhau thử tài boxing trong một buổi tập bóng rổ . Poole dĩ nhiên đo ván rồi 🥹  P/s: Poole sau đó đã rời khỏi cầu vàng sang Wizard. Green cũng công khai xin lỗi Poole hai năm sau.  Còn Lee Kang In xin lỗi nhanh hơn tốc độ xin lỗi của Green. Son cũng kêu gọi mọi người tha lỗi cho Lee.  --cún vàng-- #trollbongro #ghienbongro #nba #lebronjames #brunson #pacers #siakam #kobebryant #danangdragons #vba #theanh28 #euro2024 #paris2024","post_50_cmt_1,post_50_cmt_2,post_50_cmt_3",Tin tức xã hội
51,Quả này tính điểm hay không các ông 😳,"post_51_cmt_1,post_51_cmt_2,post_51_cmt_3,post_51_cmt_4,post_51_cmt_5,post_51_cmt_6,post_51_cmt_7,post_51_cmt_8,post_51_cmt_9,post_51_cmt_10,post_51_cmt_11,post_51_cmt_12",Tin tức xã hội
52,"Indiana Pacers vs New York Knicks  Knicks trình ngang Danang Dragons nhưng chơi ở NBA 🐧🐧 Không vô địch thì Brunson cũng chỉ như phiên bản sọp pe của anh ở VBA là Kyan Washington – nhưng may mắn hơn. (Cho anh em nào chưa biết: Kyan – tân binh của Danang năm nay – tự nhận mình là “Brunson phiên bản Việt”) 😄  Về diễn biến trận, spotlight gọi tên một cao thủ ẩn danh: Thomas Bryant. Hôm nay, anh ném ba như thể Kobe Bryant nhập: 3 quả ba điểm góc ch//ết liên tiếp! Nhưng khi úp rổ thì lại... không làm được. Anh bị block bởi cầu thủ cao to nhất bên Knicks: Jalen Brunson 🫠  Học theo Bryant, dàn Pacers bắt đầu “spam” ba điểm ở Q3 – Topin, Siakam nổ súng liên tục để kéo điểm. Siakam là người ghi nhiều điểm nhất trận, và là cầu thủ hiếm hoi sở hữu nhẫn vô địch NBA đang có mặt trên sân. Liệu Pascal Siakam sẽ có chiếc nhẫn thứ hai . Haliburton không thực sự nổi bật so với KAT & Brunson nhưng có hề gì khi đội nhà đã vô địch miền.","post_52_cmt_1,post_52_cmt_2,post_52_cmt_3,post_52_cmt_4,post_52_cmt_5,post_52_cmt_6,post_52_cmt_7,post_52_cmt_8,post_52_cmt_9,post_52_cmt_10,post_52_cmt_11,post_52_cmt_12,post_52_cmt_13,post_52_cmt_14,post_52_cmt_15,post_52_cmt_16,post_52_cmt_17",Tin tức xã hội
53,Donaruma - người Ý ở PSG 😆 Thuram & Pavard - người Pháp ở Inter 😢  --cỏ-- #trollbongro #trollbongrovideo #ghienbongro #ghienbongrovideo #bongro #nba #curry #GoldenStateWarriors #LosAngelesLakers #LebronJames #tatum #brown #holiday #dallas #doncic #irving #euro2024 #olympic #usa #usabmnt #paris2024 #theanh28,"post_53_cmt_2,post_53_cmt_3,post_53_cmt_4,post_53_cmt_5,post_53_cmt_6",Tin tức xã hội
